state,id,pollutant,val
AL,1,"2,4-TOLUENE DIISOCYANATE",0.0
AL,1,2-NITROPROPANE,4.89607691044776e-09
AL,1,ACETALDEHYDE,0.003863820572263687
AL,1,ACETAMIDE,0.0
AL,1,ACRYLAMIDE,0.0
AL,1,ACRYLONITRILE,0.007252166735164957
AL,1,ALLYL CHLORIDE,3.485231463432836e-07
AL,1,ANILINE,0.0
AL,1,ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE),0.0
AL,1,BENZENE,0.10321152437702714
AL,1,BENZYL CHLORIDE,1.1986346900298504e-06
AL,1,BERYLLIUM COMPOUNDS,0.0
AL,1,BIS(2-ETHYLHEXYL)PHTHALATE (DEHP),0.0002880445015005523
AL,1,BROMOFORM,0.0
AL,1,CADMIUM COMPOUNDS,0.0
AL,1,CARBON TETRACHLORIDE,0.00025012306529252225
AL,1,CHLOROPRENE,2.693090952829851e-05
AL,1,CHROMIUM VI (HEXAVALENT),0.0
AL,1,COKE OVEN EMISSIONS,0.0
AL,1,EPICHLOROHYDRIN,1.6239032671641793e-08
AL,1,ETHYLBENZENE,0.003836178446671792
AL,1,ETHYLENE DIBROMIDE (DIBROMOETHANE),0.0
AL,1,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",0.0
AL,1,ETHYLENE OXIDE,0.5303198258131159
AL,1,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0
AL,1,FORMALDEHYDE,0.02006866043580139
AL,1,HEXACHLOROBENZENE,9.200208414937312e-05
AL,1,HEXACHLOROBUTADIENE,4.802786267164179e-08
AL,1,METHYL TERT-BUTYL ETHER,4.957165941791042e-08
AL,1,METHYLENE CHLORIDE,0.00023342865508264177
AL,1,NAPHTHALENE,0.005479247634175477
AL,1,NICKEL COMPOUNDS,0.0
AL,1,NITROBENZENE,7.852611868507461e-07
AL,1,O-TOLUIDINE,2.672312889701493e-07
AL,1,PAHPOM,0.006771246602571599
AL,1,PENTACHLOROPHENOL,0.0
AL,1,POLYCHLORINATED BIPHENYLS (AROCLORS),0.0
AL,1,PROPYLENE OXIDE,8.110947473805969e-06
AL,1,TETRACHLOROETHYLENE,2.368771557167164e-05
AL,1,TRICHLOROETHYLENE,6.298232238925371e-06
AL,1,VINYL CHLORIDE,1.8072837642716412e-05
AR,5,"1,1,2-TRICHLOROETHANE",3.1527826199999984e-08
AR,5,"1,2,3,4,5,6-HEXACHLOROCYCLYHEXANE",0.0
AR,5,"1,2-DIBROMO-3-CHLOROPROPANE",0.0
AR,5,"1,3-BUTADIENE",0.00011780701731233335
AR,5,"1,3-DICHLOROPROPENE",0.0
AR,5,"1,4-DICHLOROBENZENE",7.503966496004002e-05
AR,5,"1,4-DIOXANE",1.50818583e-07
AR,5,"2,4,6-TRICHLOROPHENOL",2.256740159306666e-06
AR,5,"2,4-DINITROTOLUENE",5.323115819413333e-06
AR,5,"2,4-TOLUENE DIAMINE",0.0
AR,5,"2,4-TOLUENE DIISOCYANATE",0.0
AR,5,2-NITROPROPANE,2.7559126133333337e-09
AR,5,"4,4'-METHYLENEDIANILINE",0.0
AR,5,ACETALDEHYDE,0.0024517523009656137
AR,5,ACETAMIDE,0.0
AR,5,ACRYLAMIDE,0.0
AR,5,ACRYLONITRILE,0.0025531807411828932
AR,5,ALLYL CHLORIDE,1.9608272281333336e-07
AR,5,ANILINE,0.0
AR,5,ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE),0.0
AR,5,BENZENE,0.09673654367064898
AR,5,BENZIDINE,0.0
AR,5,BENZYL CHLORIDE,6.745068612266669e-07
AR,5,BERYLLIUM COMPOUNDS,0.0
AR,5,BIS(2-ETHYLHEXYL)PHTHALATE (DEHP),0.00016296210367874666
AR,5,BROMOFORM,0.0
AR,5,CADMIUM COMPOUNDS,0.0
AR,5,CARBON TETRACHLORIDE,0.00039159889719868004
AR,5,CHLORDANE,0.0
AR,5,CHLOROPRENE,1.1015612651866666e-05
AR,5,CHROMIUM VI (HEXAVALENT),0.0
AR,5,EPICHLOROHYDRIN,9.139252093333334e-09
AR,5,ETHYL CARBAMATE (URETHANE) CHLORIDE (CHLOROETHANE),0.0
AR,5,ETHYLBENZENE,0.002357139643598481
AR,5,ETHYLENE DIBROMIDE (DIBROMOETHANE),0.0
AR,5,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",0.0
AR,5,ETHYLENE OXIDE,0.6929436664215161
AR,5,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0
AR,5,FORMALDEHYDE,0.012955959912186654
AR,5,HEXACHLOROBENZENE,5.2078618803626645e-05
AR,5,HEXACHLOROBUTADIENE,2.7030351573333332e-08
AR,5,HYDRAZINE,0.0
AR,5,METHYL TERT-BUTYL ETHER,2.791203072e-08
AR,5,METHYLENE CHLORIDE,0.0003565115920318267
AR,5,NAPHTHALENE,0.004386141224855813
AR,5,NICKEL COMPOUNDS,0.0
AR,5,NITROBENZENE,4.422049654933333e-07
AR,5,O-TOLUIDINE,1.503267698533333e-07
AR,5,PAHPOM,0.004915573865028133
AR,5,PENTACHLOROPHENOL,0.0
AR,5,POLYCHLORINATED BIPHENYLS (AROCLORS),0.0
AR,5,PROPYLENE OXIDE,4.556528607853332e-06
AR,5,TETRACHLOROETHYLENE,2.845281088944e-05
AR,5,TRICHLOROETHYLENE,4.360038507213333e-06
AR,5,VINYL CHLORIDE,0.00010620030935859998
AZ,4,"1,1,2-TRICHLOROETHANE",1.0785721966666666e-07
AZ,4,"1,2-DIBROMO-3-CHLOROPROPANE",0.0
AZ,4,"1,3-BUTADIENE",0.0003032197046789999
AZ,4,"1,3-DICHLOROPROPENE",0.0
AZ,4,"1,4-DICHLOROBENZENE",0.0009400997571781335
AZ,4,"1,4-DIOXANE",5.330115807333334e-07
AZ,4,"2,4,6-TRICHLOROPHENOL",2.2246947507333335e-06
AZ,4,"2,4-DINITROTOLUENE",1.8193797514933335e-05
AZ,4,"2,4-TOLUENE DIISOCYANATE",0.0
AZ,4,2-NITROPROPANE,9.426234533333334e-09
AZ,4,ACETALDEHYDE,0.001829414579189
AZ,4,ACETAMIDE,0.0
AZ,4,ACRYLAMIDE,0.0
AZ,4,ACRYLONITRILE,0.0012131722603107332
AZ,4,ALLYL CHLORIDE,6.703622194e-07
AZ,4,ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE),4.872077709226667e-05
AZ,4,BENZENE,0.0335249685501186
AZ,4,BENZYL CHLORIDE,2.3072742903333338e-06
AZ,4,BERYLLIUM COMPOUNDS,0.0
AZ,4,BIS(2-ETHYLHEXYL)PHTHALATE (DEHP),0.00016091928998440003
AZ,4,BROMOFORM,0.0
AZ,4,CADMIUM COMPOUNDS,6.637939481319999e-05
AZ,4,CARBON TETRACHLORIDE,6.390884436159999e-05
AZ,4,CHLOROPRENE,3.1416048511000005e-05
AZ,4,CHROMIUM VI (HEXAVALENT),0.00021241067229413332
AZ,4,EPICHLOROHYDRIN,3.125306646666667e-08
AZ,4,ETHYLBENZENE,0.0024513589371614668
AZ,4,ETHYLENE DIBROMIDE (DIBROMOETHANE),7.509042018866666e-06
AZ,4,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",2.8802933093333335e-07
AZ,4,ETHYLENE OXIDE,0.06266136966995965
AZ,4,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.40472719096e-05
AZ,4,FORMALDEHYDE,0.010225560368967731
AZ,4,HEXACHLOROBENZENE,5.140052798666667e-05
AZ,4,HEXACHLOROBUTADIENE,9.241434413333334e-08
AZ,4,METHYL TERT-BUTYL ETHER,9.546871073333333e-08
AZ,4,METHYLENE CHLORIDE,0.0006579786148053333
AZ,4,N-NITROSODIMETHYLAMINE,0.0
AZ,4,NAPHTHALENE,0.007012129696792266
AZ,4,NICKEL COMPOUNDS,9.0759203574e-06
AZ,4,NITROBENZENE,1.5119394604e-06
AZ,4,O-TOLUIDINE,5.143937782666666e-07
AZ,4,PAHPOM,0.0023409104447662667
AZ,4,PENTACHLOROPHENOL,0.0
AZ,4,POLYCHLORINATED BIPHENYLS (AROCLORS),0.0
AZ,4,PROPYLENE OXIDE,1.4165673162666664e-05
AZ,4,TETRACHLOROETHYLENE,0.00012343451753
AZ,4,TRICHLOROETHYLENE,4.7921064338800005e-05
AZ,4,VINYL CHLORIDE,9.334501566313334e-05
CA,6,"1,4-DIOXANE",2.410251492383334e-06
CA,6,DICHLOROETHYL ETHER (BIS[2-CHLOROETHYL]ETHER),0.0
CA,6,EPICHLOROHYDRIN,6.664815196666667e-08
CA,6,ETHYLBENZENE,0.005174308230433384
CA,6,ETHYLENE DIBROMIDE (DIBROMOETHANE),0.0001618001246345
CA,6,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",1.1803302177033331e-05
CA,6,ETHYLENE OXIDE,0.0322846855492864
CA,6,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.001544376146628949
CA,6,FORMALDEHYDE,0.012829994398198579
CA,6,HEXACHLOROBENZENE,6.0376254950116654e-05
CA,6,HEXACHLOROBUTADIENE,1.970934382833334e-07
CA,6,HYDRAZINE,0.0
CA,6,METHYL TERT-BUTYL ETHER,2.0285205236666667e-07
CA,6,METHYLENE CHLORIDE,0.0003775891594910666
CA,6,N-NITROSODIMETHYLAMINE,0.0
CA,6,NAPHTHALENE,0.022316979597543425
CA,6,NICKEL COMPOUNDS,0.00013022036775971668
CA,6,NITROBENZENE,3.2246852598000017e-06
CA,6,O-TOLUIDINE,1.0967802199333337e-06
CA,6,PAHPOM,0.0025167809351876
CA,6,PENTACHLOROPHENOL,0.0
CA,6,POLYCHLORINATED BIPHENYLS (AROCLORS),0.0
CA,6,PROPYLENE OXIDE,2.967180765733333e-05
CA,6,TETRACHLOROETHYLENE,0.00064970978538885
CA,6,TOXAPHENE (CHLORINATED CAMPHENE),0.0
CA,6,TRICHLOROETHYLENE,0.004273292375802351
CA,6,VINYL CHLORIDE,0.007284800970305331
CO,8,"1,1,2-TRICHLOROETHANE",2.555913888888889e-11
CO,8,"1,2,3,4,5,6-HEXACHLOROCYCLYHEXANE",0.0
CO,8,"1,3-BUTADIENE",6.9206303844935e-06
CO,8,"1,3-DICHLOROPROPENE",0.0
CO,8,"1,4-DICHLOROBENZENE",9.74282681338961e-06
CO,8,"1,4-DIOXANE",1.1436920779220781e-10
CO,8,"2,4,6-TRICHLOROPHENOL",3.858333954155844e-07
CO,8,"2,4-DINITROTOLUENE",6.257936156862745e-09
CO,8,"2,4-TOLUENE DIISOCYANATE",0.0
CO,8,2-NITROPROPANE,8.926555555555556e-12
CO,8,ACETALDEHYDE,0.00034927221179911695
CO,8,ACETAMIDE,0.0
CO,8,ACRYLONITRILE,0.00010129071377349153
CO,8,ALLYL CHLORIDE,5.719510499999999e-10
CO,8,ANILINE,0.0
CO,8,ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE),0.0
CO,8,BENZENE,0.007101822504438055
CO,8,BENZYL CHLORIDE,7.721119411764705e-10
CO,8,BERYLLIUM COMPOUNDS,0.0
CO,8,BIS(2-ETHYLHEXYL)PHTHALATE (DEHP),2.7889508276532455e-05
CO,8,BROMOFORM,0.0
CO,8,CADMIUM COMPOUNDS,0.0
CO,8,CARBON TETRACHLORIDE,2.9016521377922077e-07
CO,8,CHLORDANE,0.0
CO,8,CHLOROPRENE,3.0827935999999998e-09
CO,8,CHROMIUM VI (HEXAVALENT),0.0
CO,8,EPICHLOROHYDRIN,2.808778947368421e-11
CO,8,ETHYL CARBAMATE (URETHANE) CHLORIDE (CHLOROETHANE),0.0
CO,8,ETHYLBENZENE,0.00018277576927244152
CO,8,ETHYLENE DIBROMIDE (DIBROMOETHANE),0.0
CO,8,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",0.0
CO,8,ETHYLENE OXIDE,0.013135422687174705
CO,8,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0
CO,8,FORMALDEHYDE,0.0015635287604952987
CO,8,HEPTACHLOR,0.0
CO,8,HEXACHLOROBENZENE,8.910547889e-06
CO,8,HEXACHLOROBUTADIENE,8.298410526315789e-11
CO,8,HYDRAZINE,0.0
CO,8,METHYL TERT-BUTYL ETHER,3.071630188679246e-11
CO,8,METHYLENE CHLORIDE,0.0007398190618378699
CO,8,NAPHTHALENE,0.005447223744889376
CO,8,NICKEL COMPOUNDS,0.0
CO,8,NITROBENZENE,1.2894264499999999e-09
CO,8,O-TOLUIDINE,4.3768435000000013e-10
CO,8,PAHPOM,0.0004461810792598963
CO,8,PENTACHLOROPHENOL,0.0
CO,8,POLYCHLORINATED BIPHENYLS (AROCLORS),0.0
CO,8,PROPYLENE OXIDE,8.067564272727274e-09
CO,8,TETRACHLOROETHYLENE,4.4936215628311694e-06
CO,8,TOXAPHENE (CHLORINATED CAMPHENE),0.0
CO,8,TRICHLOROETHYLENE,1.2039095100000002e-07
CO,8,VINYL CHLORIDE,5.945721818181819e-10
CT,9,"1,1,2-TRICHLOROETHANE",1.52315546875e-07
CT,9,"1,3-BUTADIENE",4.9337709545000006e-06
CT,9,"1,3-DICHLOROPROPENE",0.0
CT,9,"1,4-DICHLOROBENZENE",0.0008294944359026249
CT,9,"1,4-DIOXANE",7.280059248749999e-07
CT,9,"2,4,6-TRICHLOROPHENOL",3.113232626125e-06
CT,9,"2,4-DINITROTOLUENE",2.5582641653499997e-05
CT,9,"2,4-TOLUENE DIISOCYANATE",0.0
CT,9,2-NITROPROPANE,1.3298536375e-08
CT,9,"4,4'-METHYLENE BIS(2-CHLOROANILINE)",0.0
CT,9,"4,4'-METHYLENEDIANILINE",0.0
CT,9,ACETALDEHYDE,0.004695216090696251
CT,9,ACETAMIDE,0.0
CT,9,ACRYLAMIDE,0.0
CT,9,ACRYLONITRILE,0.0032098802252779994
CT,9,ALLYL CHLORIDE,9.46584445125e-07
CT,9,ANILINE,0.0
CT,9,ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE),0.0
CT,9,BENZENE,0.0863230230348175
CT,9,BENZYL CHLORIDE,3.256361898e-06
CT,9,BERYLLIUM COMPOUNDS,0.0
CT,9,BIS(2-ETHYLHEXYL)PHTHALATE (DEHP),0.00022349010842525
CT,9,BROMOFORM,0.0
CT,9,CADMIUM COMPOUNDS,0.0
CT,9,CARBON TETRACHLORIDE,0.00018922147643012503
CT,9,CHLOROPRENE,5.5012132352625e-05
CT,9,CHROMIUM VI (HEXAVALENT),0.0
CT,9,EPICHLOROHYDRIN,4.409449625e-08
CT,9,ETHYLBENZENE,0.003125260329001625
CT,9,ETHYLENE DIBROMIDE (DIBROMOETHANE),0.000558959083565
CT,9,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",6.726671107375e-05
CT,9,ETHYLENE OXIDE,0.1096975556007475
CT,9,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",1.2273991199124998e-05
CT,9,FORMALDEHYDE,0.021086212918543627
CT,9,HEXACHLOROBENZENE,7.1424386868875e-05
CT,9,HEXACHLOROBUTADIENE,1.3040666525000001e-07
CT,9,HYDRAZINE,0.0
CT,9,METHYL TERT-BUTYL ETHER,1.34754926625e-07
CT,9,METHYLENE CHLORIDE,0.000155791181305875
CT,9,NAPHTHALENE,0.019855027228610125
CT,9,NICKEL COMPOUNDS,0.0
CT,9,NITROBENZENE,2.133708318125e-06
CT,9,O-TOLUIDINE,7.258646882499999e-07
CT,9,PAHPOM,0.004412082871032374
CT,9,PENTACHLOROPHENOL,0.0
CT,9,POLYCHLORINATED BIPHENYLS (AROCLORS),0.0
CT,9,PROPYLENE OXIDE,2.1313076442e-05
CT,9,TETRACHLOROETHYLENE,4.8732559272625004e-05
CT,9,TRICHLOROETHYLENE,9.171651492749999e-05
CT,9,VINYL CHLORIDE,0.000509519210507375
DC,11,"1,1,2-TRICHLOROETHANE",2.289321861e-06
DC,11,"1,3-BUTADIENE",0.001929787619846
DC,11,"1,3-DICHLOROPROPENE",0.0
DC,11,"1,4-DICHLOROBENZENE",0.00025965539458099995
DC,11,"1,4-DIOXANE",1.0989816785e-05
DC,11,"2,4,6-TRICHLOROPHENOL",7.004629270000001e-07
DC,11,"2,4-DINITROTOLUENE",0.00038721931217999996
DC,11,"2,4-TOLUENE DIISOCYANATE",0.0
DC,11,2-NITROPROPANE,2.00318523e-07
DC,11,ACETALDEHYDE,0.0018109496567220002
DC,11,ACETAMIDE,0.0
DC,11,ACRYLAMIDE,0.0
DC,11,ACRYLONITRILE,0.00736083035192
DC,11,ALLYL CHLORIDE,1.4265497939000001e-05
DC,11,ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE),0.0
DC,11,BENZENE,0.019837788079381
DC,11,BENZYL CHLORIDE,4.9047191549e-05
DC,11,BERYLLIUM COMPOUNDS,0.0
DC,11,BIS(2-ETHYLHEXYL)PHTHALATE (DEHP),5.0438986376e-05
DC,11,BROMOFORM,0.0
DC,11,CADMIUM COMPOUNDS,0.0
DC,11,CARBON TETRACHLORIDE,0.001066279158736
DC,11,CHLOROPRENE,0.0008955908610329999
DC,11,CHROMIUM VI (HEXAVALENT),0.0
DC,11,EPICHLOROHYDRIN,6.65103363e-07
DC,11,ETHYLBENZENE,0.003013828988206
DC,11,ETHYLENE DIBROMIDE (DIBROMOETHANE),0.0
DC,11,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",0.0
DC,11,ETHYLENE OXIDE,0.460377245899721
DC,11,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0
DC,11,FORMALDEHYDE,0.004559449574967
DC,11,HEPTACHLOR,0.0
DC,11,HEXACHLOROBENZENE,1.2741733551e-05
DC,11,HEXACHLOROBUTADIENE,1.965197366e-06
DC,11,METHYL TERT-BUTYL ETHER,2.029119123e-06
DC,11,METHYLENE CHLORIDE,0.000283872836437
DC,11,NAPHTHALENE,0.065810751589866
DC,11,NICKEL COMPOUNDS,0.0
DC,11,NITROBENZENE,3.2175565280000004e-05
DC,11,O-TOLUIDINE,1.0938813199000001e-05
DC,11,PAHPOM,0.000792834973524
DC,11,PENTACHLOROPHENOL,9.3245017e-08
DC,11,POLYCHLORINATED BIPHENYLS (AROCLORS),9.8590375044e-05
DC,11,PROPYLENE OXIDE,0.00033007301288099993
DC,11,TETRACHLOROETHYLENE,0.00022897174568099998
DC,11,TRICHLOROETHYLENE,0.000194575384528
DC,11,VINYL CHLORIDE,6.6331905077e-05
DE,10,"1,1,2-TRICHLOROETHANE",1.9220318200000002e-07
DE,10,"1,3-BUTADIENE",0.002692650234976
DE,10,"1,3-DICHLOROPROPENE",0.0
DE,10,"1,3-PROPANE SULTONE",0.0
DE,10,"1,4-DICHLOROBENZENE",2.2535470402e-05
DE,10,"1,4-DIOXANE",9.20398398e-07
DE,10,"2,4,6-TRICHLOROPHENOL",5.42499772e-07
DE,10,"2,4-DINITROTOLUENE",3.237016859533333e-05
DE,10,"2,4-TOLUENE DIISOCYANATE",0.0
DE,10,2-NITROPROPANE,1.6797013666666664e-08
DE,10,"3,3'-DICHLOROBENZIDINE",0.0
DE,10,"4,4'-METHYLENE BIS(2-CHLOROANILINE)",0.0
DE,10,"4,4'-METHYLENEDIANILINE",0.0
DE,10,ACETALDEHYDE,0.0008867271767073333
DE,10,ACETAMIDE,0.0
DE,10,ACRYLAMIDE,0.0
DE,10,ACRYLONITRILE,0.003592228649251999
DE,10,ALLYL CHLORIDE,1.1963133416666665e-06
DE,10,ANILINE,0.0
DE,10,ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE),0.003472145857766333
DE,10,BENZENE,0.018723252395348
DE,10,BENZYL CHLORIDE,4.113298182e-06
DE,10,BERYLLIUM COMPOUNDS,0.0
DE,10,BIS(2-ETHYLHEXYL)PHTHALATE (DEHP),3.911818552766667e-05
DE,10,BROMOFORM,0.0
DE,10,CADMIUM COMPOUNDS,8.742844452833332e-05
DE,10,CARBON TETRACHLORIDE,0.00030703308794500004
DE,10,CHLOROPRENE,7.218303466233334e-05
DE,10,CHROMIUM VI (HEXAVALENT),0.000401068257672
DE,10,EPICHLOROHYDRIN,5.575336333333333e-08
DE,10,ETHYLBENZENE,0.001067940916505
DE,10,ETHYLENE DIBROMIDE (DIBROMOETHANE),0.0
DE,10,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",0.0
DE,10,ETHYLENE OXIDE,0.19212626726012935
DE,10,ETHYLENE THIOUREA,0.0
DE,10,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0
DE,10,FORMALDEHYDE,0.006489314124730666
DE,10,HEXACHLOROBENZENE,1.0667181749666666e-05
DE,10,HEXACHLOROBUTADIENE,1.6486415666666667e-07
DE,10,HYDRAZINE,0.0
DE,10,METHYL TERT-BUTYL ETHER,1.70312566e-07
DE,10,METHYLENE CHLORIDE,8.152348539333334e-06
DE,10,N-NITROSODIMETHYLAMINE,0.0
DE,10,NAPHTHALENE,0.015879183284385003
DE,10,NICKEL COMPOUNDS,1.4935440922000002e-05
DE,10,NITROBENZENE,2.694776935e-06
DE,10,O-TOLUIDINE,9.167968006666667e-07
DE,10,PAHPOM,0.0010849592463993334
DE,10,PENTACHLOROPHENOL,4.083333333333333e-12
DE,10,POLYCHLORINATED BIPHENYLS (AROCLORS),5.343207186033334e-05
DE,10,PROPYLENE OXIDE,2.7701006215999992e-05
DE,10,TETRACHLOROETHYLENE,1.4319190443000001e-05
DE,10,TRICHLOROETHYLENE,3.011950077066667e-05
DE,10,VINYL CHLORIDE,0.0003168048220913334
FL,12,"1,1,2-TRICHLOROETHANE",1.1287773643283584e-07
FL,12,"1,3-BUTADIENE",2.60000842058209e-06
FL,12,"1,3-DICHLOROPROPENE",0.0
FL,12,"1,4-DICHLOROBENZENE",0.00019300705048911948
FL,12,"1,4-DIOXANE",5.398573460746268e-07
FL,12,"2,4,6-TRICHLOROPHENOL",2.619520509402985e-06
FL,12,"2,4-DINITROTOLUENE",1.8988288661134324e-05
FL,12,"2,4-TOLUENE DIISOCYANATE",0.0
FL,12,2-NITROPROPANE,9.862936432835821e-09
FL,12,ACETALDEHYDE,0.0026109403072007618
FL,12,ACETAMIDE,0.0
FL,12,ACRYLAMIDE,0.0
FL,12,ACRYLONITRILE,0.002133063819725283
FL,12,ALLYL CHLORIDE,7.020500958955229e-07
FL,12,ANILINE,0.0
FL,12,ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE),0.0
FL,12,BENZENE,0.06388664380164802
FL,12,BENZYL CHLORIDE,2.413851607119403e-06
FL,12,BERYLLIUM COMPOUNDS,0.0
FL,12,BIS(2-ETHYLHEXYL)PHTHALATE (DEHP),0.00018891193390965682
FL,12,BROMOFORM,0.0
FL,12,CADMIUM COMPOUNDS,0.0
FL,12,CARBON TETRACHLORIDE,0.000373766870372642
FL,12,CHLOROPRENE,3.538023193928358e-05
FL,12,CHROMIUM VI (HEXAVALENT),0.0
FL,12,EPICHLOROHYDRIN,3.2704431910447764e-08
FL,12,ETHYLBENZENE,0.0031424140198336573
FL,12,ETHYLENE DIBROMIDE (DIBROMOETHANE),0.0
FL,12,"ETHYLENE DICHLORIDE (1,2-DICHLOROETHANE)",0.0
FL,12,ETHYLENE OXIDE,0.28270266555144796
FL,12,"ETHYLIDENE DICHLORIDE (1,1-DICHLOROETHANE)",0.0
FL,12,FORMALDEHYDE,0.012490437955284091
FL,12,HEXACHLOROBENZENE,6.0365087471134315e-05
FL,12,HEXACHLOROBUTADIENE,9.668977449253733e-08
FL,12,HYDRAZINE,0.0
FL,12,METHYL TERT-BUTYL ETHER,9.993167759701494e-08
FL,12,METHYLENE CHLORIDE,0.0005777370534380448
FL,12,NAPHTHALENE,0.01495651716403949
FL,12,NICKEL COMPOUNDS,0.0
FL,12,NITROBENZENE,1.582633750343284e-06
FL,12,O-TOLUIDINE,5.383026618955224e-07
FL,12,PAHPOM,0.004131651231678701
FL,12,PENTACHLOROPHENOL,0.0
FL,12,POLYCHLORINATED BIPHENYLS (AROCLORS),0.0
FL,12,PROPYLENE OXIDE,1.5249201348059701e-05
FL,12,TETRACHLOROETHYLENE,0.00012459722255153737
FL,12,TRICHLOROETHYLENE,6.720841921255227e-05
FL,12,VINYL CHLORIDE,8.465766987252236e-05
GA,13,"1,1,2-TRICHLOROETHANE",8.995442231481485e-08
GA,13,"1,2-DIBROMO-3-CHLOROPROPANE",0.0
GA,13,"1,3-BUTADIENE",1.879691196982717e-05
GA,13,"1,3-DICHLOROPROPENE",0.0
GA,13,"1,4-DICHLOROBENZENE",0.00022143767194459282
GA,13,"1,4-DIOXANE",4.300044548333333e-07
GA,13,"2,4,6-TRICHLOROPHENOL",3.6372413765308646e-06
GA,13,"2,4-DINITROTOLUENE",1.516218391798766e-05
GA,13,"2,4-TOLUENE DIISOCYANATE",0.0
GA,13,2-NITROPROPANE,7.858348179012347e-09
GA,13,ACETALDEHYDE,0.003966951778987067
GA,13,ACETAMIDE,0.0
GA,13,ACRYLAMIDE,0.0
GA,13,ACRYLONITRILE,0.003902398460758014
GA,13,ALLYL CHLORIDE,5.59310134716049e-07
GA,13,ANILINE,0.0
GA,13,ARSENIC COMPOUNDS(INORGANIC INCLUDING ARSINE),0.0
GA,13,BENZENE,0.11118424404446509
GA,13,BENZIDINE,0.0
GA,13,BENZYL CHLORIDE,1.9235325700000005e-06
